country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
Spain,2016,114.4648,-0.41156800000000004,18-65,0.154,81.9309,19.633879999999998
Spain,2016,114.4648,-0.41156800000000004,66+,0.094,81.9309,19.633879999999998
Spain,2017,110.8049,1.193054,0-17,0.196,83.38622,17.22489
Spain,2017,110.8049,1.193054,total,0.14800000000000002,83.38622,17.22489
Spain,2017,110.8049,1.193054,18-65,0.147,83.38622,17.22489
Spain,2017,110.8049,1.193054,66+,0.102,83.38622,17.22489
Spain,2018,107.0051,0.7810729999999999,,,86.35764,15.257879999999998
Sweden,1995,92.02342,2.0411669999999997,,,,
Sweden,1996,94.19814000000001,5.8695010000000005,,,,
Sweden,1997,98.86674000000001,5.6135980000000005,,,,
Sweden,1998,102.4888,-1.473825,,,,
Sweden,1999,106.0706,3.2177119999999997,,,,
Sweden,2000,109.7657,8.116959,,,,
Sweden,2001,120.7103,5.766483999999999,,,,4.850808
Sweden,2002,122.9864,4.754533,,,,5.072618
Sweden,2003,129.115,4.798978,,,,5.677462
Sweden,2004,138.8957,2.60437,,,,6.525636
Sweden,2005,147.9177,3.675585,,,72.5323,7.475814999999999
Sweden,2006,154.1218,2.884225,,,77.3896,7.068759
Sweden,2007,157.5716,4.600188,,,78.5499,6.1634660000000006
Sweden,2008,157.9446,3.062201,,,84.441,6.234297
Sweden,2009,164.0247,3.1847950000000003,,,85.9823,8.346865
Sweden,2010,169.3314,0.736221,,,88.2959,8.610753
Sweden,2011,168.4048,3.0632189999999997,,,90.6394,7.80387
Sweden,2012,167.234,3.909025,,,91.6917,7.975422999999999
Sweden,2013,169.5213,2.423942,0-17,0.09,92.5885,8.052903
Sweden,2013,169.5213,2.423942,total,0.086,92.5885,8.052903
Sweden,2013,169.5213,2.423942,18-65,0.084,92.5885,8.052903
Sweden,2013,169.5213,2.423942,66+,0.08900000000000001,92.5885,8.052903
Sweden,2014,172.9332,2.3158220000000003,0-17,0.092,89.569,7.955972
Sweden,2014,172.9332,2.3158220000000003,total,0.09,89.569,7.955972
Sweden,2014,172.9332,2.3158220000000003,18-65,0.085,89.569,7.955972
Sweden,2014,172.9332,2.3158220000000003,66+,0.1,89.569,7.955972
Sweden,2015,178.7427,2.481134,0-17,0.091,91.0333,7.432082
Sweden,2015,178.7427,2.481134,total,0.092,91.0333,7.432082
Sweden,2015,178.7427,2.481134,18-65,0.085,91.0333,7.432082
Sweden,2015,178.7427,2.481134,66+,0.114,91.0333,7.432082
Sweden,2016,183.8747,1.642048,0-17,0.08900000000000001,93.8028,6.991096000000001
Sweden,2016,183.8747,1.642048,total,0.091,93.8028,6.991096000000001
Sweden,2016,183.8747,1.642048,18-65,0.084,93.8028,6.991096000000001
Sweden,2016,183.8747,1.642048,66+,0.11,93.8028,6.991096000000001
Sweden,2017,188.6522,2.932402,0-17,0.09300000000000001,94.727325,6.718704
Sweden,2017,188.6522,2.932402,total,0.09300000000000001,94.727325,6.718704
Sweden,2017,188.6522,2.932402,18-65,0.086,94.727325,6.718704
Sweden,2017,188.6522,2.932402,66+,0.113,94.727325,6.718704
Sweden,2018,188.8713,3.945704,,,93.41911,6.364351999999999
Switzerland,1999,176.9015,-0.8943049999999999,,,,
Switzerland,2000,173.3469,3.17904,,,,
Switzerland,2001,170.2871,5.651795,,,,
Switzerland,2002,177.08900000000003,2.519034,,,,
Switzerland,2003,186.4734,-0.853074,,,,
Switzerland,2004,188.9306,-1.520757,,,,
Switzerland,2005,192.0993,2.398486,,,,
Switzerland,2006,191.7772,2.538232,0-17,0.11,70.49,
Switzerland,2006,191.7772,2.538232,total,0.09699999999999999,70.49,
Switzerland,2006,191.7772,2.538232,18-65,0.077,70.49,
Switzerland,2006,191.7772,2.538232,66+,0.17800000000000002,70.49,
Switzerland,2007,187.179,3.112405,0-17,0.099,73.88,
Switzerland,2007,187.179,3.112405,total,0.094,73.88,
Switzerland,2007,187.179,3.112405,18-65,0.068,73.88,
Switzerland,2007,187.179,3.112405,66+,0.205,73.88,
Switzerland,2008,185.5231,2.3980580000000002,0-17,0.09699999999999999,77.0,
Switzerland,2008,185.5231,2.3980580000000002,total,0.09699999999999999,77.0,
Switzerland,2008,185.5231,2.3980580000000002,18-65,0.063,77.0,
Switzerland,2008,185.5231,2.3980580000000002,66+,0.254,77.0,
Switzerland,2009,189.0601,1.862065,0-17,0.098,79.44,
Switzerland,2009,189.0601,1.862065,total,0.094,79.44,
Switzerland,2009,189.0601,1.862065,18-65,0.067,79.44,
Switzerland,2009,189.0601,1.862065,66+,0.212,79.44,
Switzerland,2010,194.8931,0.843841,0-17,0.09300000000000001,80.74,4.803483
Switzerland,2010,194.8931,0.843841,total,0.094,80.74,4.803483
Switzerland,2010,194.8931,0.843841,18-65,0.068,80.74,4.803483
Switzerland,2010,194.8931,0.843841,66+,0.213,80.74,4.803483
Switzerland,2011,199.0119,1.016591,0-17,0.11,83.28,4.401403
Switzerland,2011,199.0119,1.016591,total,0.105,83.28,4.401403
Switzerland,2011,199.0119,1.016591,18-65,0.073,83.28,4.401403
Switzerland,2011,199.0119,1.016591,66+,0.239,83.28,4.401403
Switzerland,2012,202.1139,1.406185,0-17,0.08,85.5,4.4839400000000005
Switzerland,2012,202.1139,1.406185,total,0.091,85.5,4.4839400000000005
Switzerland,2012,202.1139,1.406185,18-65,0.062,85.5,4.4839400000000005
Switzerland,2012,202.1139,1.406185,66+,0.23399999999999999,85.5,4.4839400000000005
Switzerland,2013,206.3262,2.391856,0-17,0.071,89.82,4.746688
Switzerland,2013,206.3262,2.391856,total,0.086,89.82,4.746688
Switzerland,2013,206.3262,2.391856,18-65,0.063,89.82,4.746688
Switzerland,2013,206.3262,2.391856,66+,0.19699999999999998,89.82,4.746688
Switzerland,2014,210.8794,-0.43801999999999996,0-17,0.099,90.62,4.8293029999999995
Switzerland,2014,210.8794,-0.43801999999999996,total,0.099,90.62,4.8293029999999995
Switzerland,2014,210.8794,-0.43801999999999996,18-65,0.075,90.62,4.8293029999999995
Switzerland,2014,210.8794,-0.43801999999999996,66+,0.19399999999999998,90.62,4.8293029999999995
Switzerland,2015,214.8933,-1.290643,0-17,0.095,,4.80018
Switzerland,2015,214.8933,-1.290643,total,0.091,,4.80018
Switzerland,2015,214.8933,-1.290643,18-65,0.064,,4.80018
Switzerland,2015,214.8933,-1.290643,66+,0.195,,4.80018
Switzerland,2016,217.7693,-0.43998000000000004,,,,4.918711
Switzerland,2017,222.4132,1.471789,,,93.0608,4.797114
Switzerland,2018,223.0261,1.9061290000000002,,,,4.714226999999999
United Kingdom,1995,98.63763,3.543281,,,,
United Kingdom,1996,96.50214,3.059326,,,,
United Kingdom,1997,97.68735,7.015567,,,,
United Kingdom,1998,102.6555,2.330308,,,,
United Kingdom,1999,104.0161,6.419839,,,,
United Kingdom,2000,105.5706,6.30428,,,,5.57515
United Kingdom,2001,112.8915,5.133118,,,,5.01319
United Kingdom,2002,124.0482,3.333253,0-17,0.14400000000000002,,5.132105999999999
United Kingdom,2002,124.0482,3.333253,total,0.126,,5.132105999999999
United Kingdom,2002,124.0482,3.333253,18-65,0.10300000000000001,,5.132105999999999
United Kingdom,2002,124.0482,3.333253,66+,0.19899999999999998,,5.132105999999999
United Kingdom,2003,135.8451,5.670975,0-17,0.141,,4.966743
United Kingdom,2003,135.8451,5.670975,total,0.124,,4.966743
United Kingdom,2003,135.8451,5.670975,18-65,0.102,,4.966743
United Kingdom,2003,135.8451,5.670975,66+,0.18899999999999997,,4.966743
United Kingdom,2004,145.5175,6.345624,0-17,0.131,,4.690948000000001
United Kingdom,2004,145.5175,6.345624,total,0.11599999999999999,,4.690948000000001
United Kingdom,2004,145.5175,6.345624,18-65,0.096,,4.690948000000001
United Kingdom,2004,145.5175,6.345624,66+,0.17800000000000002,,4.690948000000001
United Kingdom,2005,150.2169,2.993168,0-17,0.138,60.2317,4.74926
United Kingdom,2005,150.2169,2.993168,total,0.12,60.2317,4.74926
United Kingdom,2005,150.2169,2.993168,18-65,0.102,60.2317,4.74926
United Kingdom,2005,150.2169,2.993168,66+,0.16899999999999998,60.2317,4.74926
United Kingdom,2006,160.016,6.169104,0-17,0.14400000000000002,62.6411,5.348789
United Kingdom,2006,160.016,6.169104,total,0.126,62.6411,5.348789
United Kingdom,2006,160.016,6.169104,18-65,0.10400000000000001,62.6411,5.348789
United Kingdom,2006,160.016,6.169104,66+,0.19399999999999998,62.6411,5.348789
United Kingdom,2007,163.4616,5.238283,0-17,0.141,66.7177,5.262478
United Kingdom,2007,163.4616,5.238283,total,0.128,66.7177,5.262478
United Kingdom,2007,163.4616,5.238283,18-65,0.109,66.7177,5.262478
United Kingdom,2007,163.4616,5.238283,66+,0.19,66.7177,5.262478
United Kingdom,2008,162.2463,1.8110060000000001,0-17,0.136,71.1426,5.61258
United Kingdom,2008,162.2463,1.8110060000000001,total,0.12300000000000001,71.1426,5.61258
United Kingdom,2008,162.2463,1.8110060000000001,18-65,0.10800000000000001,71.1426,5.61258
United Kingdom,2008,162.2463,1.8110060000000001,66+,0.168,71.1426,5.61258
United Kingdom,2009,156.6647,1.154414,0-17,0.121,76.6928,7.536722999999999
United Kingdom,2009,156.6647,1.154414,total,0.11199999999999999,76.6928,7.536722999999999
United Kingdom,2009,156.6647,1.154414,18-65,0.10099999999999999,76.6928,7.536722999999999
United Kingdom,2009,156.6647,1.154414,66+,0.14400000000000002,76.6928,7.536722999999999
United Kingdom,2010,153.5172,3.803208,0-17,0.105,79.6067,7.786648
United Kingdom,2010,153.5172,3.803208,total,0.11,79.6067,7.786648
United Kingdom,2010,153.5172,3.803208,18-65,0.10300000000000001,79.6067,7.786648
United Kingdom,2010,153.5172,3.803208,66+,0.146,79.6067,7.786648
United Kingdom,2011,152.5552,0.7387819999999999,0-17,0.102,82.70100000000001,8.036686
United Kingdom,2011,152.5552,0.7387819999999999,total,0.10400000000000001,82.70100000000001,8.036686
United Kingdom,2011,152.5552,0.7387819999999999,18-65,0.09699999999999999,82.70100000000001,8.036686
United Kingdom,2011,152.5552,0.7387819999999999,66+,0.133,82.70100000000001,8.036686
United Kingdom,2012,146.9969,0.18541300000000002,0-17,0.10400000000000001,86.796,7.885344
United Kingdom,2012,146.9969,0.18541300000000002,total,0.105,86.796,7.885344
United Kingdom,2012,146.9969,0.18541300000000002,18-65,0.098,86.796,7.885344
United Kingdom,2012,146.9969,0.18541300000000002,66+,0.134,86.796,7.885344
United Kingdom,2013,142.2403,2.6245990000000003,0-17,0.099,88.4457,7.525075
United Kingdom,2013,142.2403,2.6245990000000003,total,0.10400000000000001,88.4457,7.525075
United Kingdom,2013,142.2403,2.6245990000000003,18-65,0.098,88.4457,7.525075
United Kingdom,2013,142.2403,2.6245990000000003,66+,0.135,88.4457,7.525075
United Kingdom,2014,141.7046,0.6829569999999999,0-17,0.11,90.3364,6.110472
United Kingdom,2014,141.7046,0.6829569999999999,total,0.105,90.3364,6.110472
United Kingdom,2014,141.7046,0.6829569999999999,18-65,0.09699999999999999,90.3364,6.110472
United Kingdom,2014,141.7046,0.6829569999999999,66+,0.131,90.3364,6.110472
United Kingdom,2015,138.4795,1.595204,0-17,0.11199999999999999,91.2516,5.301053
United Kingdom,2015,138.4795,1.595204,total,0.109,91.2516,5.301053
United Kingdom,2015,138.4795,1.595204,18-65,0.1,91.2516,5.301053
United Kingdom,2015,138.4795,1.595204,66+,0.138,91.2516,5.301053
United Kingdom,2016,141.8248,2.283362,0-17,0.11800000000000001,93.4847,4.809951
United Kingdom,2016,141.8248,2.283362,total,0.111,93.4847,4.809951
United Kingdom,2016,141.8248,2.283362,18-65,0.10099999999999999,93.4847,4.809951
United Kingdom,2016,141.8248,2.283362,66+,0.142,93.4847,4.809951
United Kingdom,2017,142.7571,3.177093,0-17,0.129,93.99165,4.330292
United Kingdom,2017,142.7571,3.177093,total,0.11900000000000001,93.99165,4.330292
United Kingdom,2017,142.7571,3.177093,18-65,0.106,93.99165,4.330292
United Kingdom,2017,142.7571,3.177093,66+,0.153,93.99165,4.330292
United Kingdom,2018,141.151,3.0043729999999997,,,94.85223,3.996093
United States,1995,94.30469000000001,2.076316,,,,5.608333
United States,1996,96.22100999999999,3.901417,,,,5.4166669999999995
United States,1997,97.3432,3.42306,,,,4.95
United States,1998,98.52856,4.921543,,,,4.508333
United States,1999,102.6665,4.414338,,,,4.216667
United States,2000,104.0255,6.532817,,,,3.9916669999999996
United States,2001,107.6555,4.419536,,,,4.733333
United States,2002,112.7325,2.5287450000000002,,,,5.775
United States,2003,120.8327,4.063905999999999,,,,5.991667
United States,2004,127.5886,4.478285,,,,5.533333
United States,2005,135.5505,3.676791,,,,5.066667
United States,2006,140.5903,3.8688800000000003,,,,4.616667
United States,2007,143.6233,4.444755000000001,,,61.78,4.616667
United States,2008,136.8601,2.998415,,,,5.775
United States,2009,135.8592,1.9376900000000001,,,68.69,9.266666
United States,2010,128.4464,1.895877,,,71.06,9.616667
United States,2011,121.0132,1.9837509999999998,,,71.7,8.95
United States,2012,114.848,2.172901,,,74.76,8.066667
United States,2013,115.9132,1.487997,0-17,0.205,74.15,7.375
United States,2013,115.9132,1.487997,total,0.172,74.15,7.375
United States,2013,115.9132,1.487997,18-65,0.153,74.15,7.375
United States,2013,115.9132,1.487997,66+,0.20600000000000002,74.15,7.375
United States,2014,111.95700000000001,2.518405,0-17,0.20199999999999999,,6.1666669999999995
United States,2014,111.95700000000001,2.518405,total,0.175,,6.1666669999999995
United States,2014,111.95700000000001,2.518405,18-65,0.157,,6.1666669999999995
United States,2014,111.95700000000001,2.518405,66+,0.21,,6.1666669999999995
United States,2015,109.0323,2.743944,0-17,0.19899999999999998,73.37,5.2916669999999995
United States,2015,109.0323,2.743944,total,0.168,73.37,5.2916669999999995
United States,2015,109.0323,2.743944,18-65,0.14800000000000002,73.37,5.2916669999999995
United States,2015,109.0323,2.743944,66+,0.209,73.37,5.2916669999999995
United States,2016,109.2455,1.2344870000000001,0-17,0.209,,4.866667
United States,2016,109.2455,1.2344870000000001,total,0.17800000000000002,,4.866667
United States,2016,109.2455,1.2344870000000001,18-65,0.155,,4.866667
United States,2016,109.2455,1.2344870000000001,66+,0.22899999999999998,,4.866667
United States,2017,108.3786,3.0634040000000002,0-17,0.212,77.97,4.35
United States,2017,108.3786,3.0634040000000002,total,0.17800000000000002,77.97,4.35
United States,2017,108.3786,3.0634040000000002,18-65,0.154,77.97,4.35
United States,2017,108.3786,3.0634040000000002,66+,0.231,77.97,4.35
United States,2018,105.3875,,,,,3.9
Chile,2003,36.57342,,,,,9.54
Chile,2004,42.81072,,,,,10.0075
Chile,2005,45.34259,,,,,9.235
Chile,2006,48.968270000000004,,,,19.7,7.8
Chile,2007,56.75208000000001,,,,,7.13
Chile,2008,57.90579,,,,,7.7925
Chile,2009,58.6417,,0-17,0.23,30.0,9.675
Chile,2009,58.6417,,total,0.17800000000000002,30.0,9.675
Chile,2009,58.6417,,18-65,0.16,30.0,9.675
Chile,2009,58.6417,,66+,0.149,30.0,9.675
Chile,2010,59.10398000000001,,,,,8.15
Chile,2011,58.31522,,0-17,0.253,,7.125
Chile,2011,58.31522,,total,0.184,,7.125
Chile,2011,58.31522,,18-65,0.161,,7.125
Chile,2011,58.31522,,66+,0.154,,7.125
Chile,2012,58.066359999999996,,,,60.53127531,6.432676
Chile,2013,59.83234,,0-17,0.225,61.61042742,5.932378
Chile,2013,59.83234,,total,0.168,61.61042742,5.932378
Chile,2013,59.83234,,18-65,0.14800000000000002,61.61042742,5.932378
Chile,2013,59.83234,,66+,0.15,61.61042742,5.932378
Chile,2014,62.77065,,,,66.50388133,6.3914040000000005
Chile,2015,65.9194,,0-17,0.21100000000000002,71.55808871,6.213719
Chile,2015,65.9194,,total,0.161,71.55808871,6.213719
Chile,2015,65.9194,,18-65,0.142,71.55808871,6.213719
Chile,2015,65.9194,,66+,0.163,71.55808871,6.213719
Chile,2016,66.75799,,,,79.29779525,6.490012999999999
Chile,2017,70.15105,,0-17,0.215,87.53899513,6.673688
Chile,2017,70.15105,,total,0.165,87.53899513,6.673688
Chile,2017,70.15105,,18-65,0.145,87.53899513,6.673688
Chile,2017,70.15105,,66+,0.17600000000000002,87.53899513,6.673688
Estonia,1995,7.187466000000001,,,,,
Estonia,1996,8.415864,,,,,
Estonia,1997,13.92729,,,,,
Estonia,1998,13.08077,,,,,
Estonia,1999,15.51135,,,,,
Estonia,2000,20.173029999999997,,,,,14.62371
Estonia,2001,24.23659,9.884172,,,,13.01181
Estonia,2002,33.01303,10.117606,,,,11.21852
Estonia,2003,41.94959,10.458661,,,,10.35088
Estonia,2004,52.42507,11.636805,,,,10.13928
Estonia,2005,68.93932,8.917521,,,36.7926,8.033425
Estonia,2006,89.46101,15.408142999999999,,,45.1789,5.914059
Estonia,2007,102.87200000000001,25.689809,,,52.2022,4.592134
Estonia,2008,98.01507,12.04833,,,57.3505,5.434531
Estonia,2009,104.7168,4.173099,,,61.8507,13.54691
Estonia,2010,104.0358,0.369664,,,66.8903,16.70262
Estonia,2011,93.10143000000001,-0.40983100000000006,,,69.3906,12.33337
Estonia,2012,89.17227,7.629894,,,73.8201,10.023660000000001
Estonia,2013,83.06567,6.516242,0-17,0.141,79.3059,8.631536
Estonia,2013,83.06567,6.516242,total,0.158,79.3059,8.631536
Estonia,2013,83.06567,6.516242,18-65,0.146,79.3059,8.631536
Estonia,2013,83.06567,6.516242,66+,0.222,79.3059,8.631536
Estonia,2014,81.38665,6.8234509999999995,0-17,0.15,82.8959,7.355542999999999
Estonia,2014,81.38665,6.8234509999999995,total,0.157,82.8959,7.355542999999999
Estonia,2014,81.38665,6.8234509999999995,18-65,0.132,82.8959,7.355542999999999
Estonia,2014,81.38665,6.8234509999999995,66+,0.258,82.8959,7.355542999999999
Estonia,2015,80.22324,3.723506,0-17,0.121,87.729,6.191967
Estonia,2015,80.22324,3.723506,total,0.16,87.729,6.191967
Estonia,2015,80.22324,3.723506,18-65,0.128,87.729,6.191967
Estonia,2015,80.22324,3.723506,66+,0.322,87.729,6.191967
Estonia,2016,80.79245,6.261985,0-17,0.098,86.1886,6.753039
Estonia,2016,80.79245,6.261985,total,0.158,86.1886,6.753039
Estonia,2016,80.79245,6.261985,18-65,0.11900000000000001,86.1886,6.753039
Estonia,2016,80.79245,6.261985,66+,0.36,86.1886,6.753039
Estonia,2017,80.66492,6.406726,0-17,0.098,88.26525,5.762793
Estonia,2017,80.66492,6.406726,total,0.158,88.26525,5.762793
Estonia,2017,80.66492,6.406726,18-65,0.11599999999999999,88.26525,5.762793
Estonia,2017,80.66492,6.406726,66+,0.37200000000000005,88.26525,5.762793
Estonia,2018,79.01333000000001,13.417916,,,90.47119,5.374337000000001
Slovenia,1995,25.21782,,,,,
Slovenia,1996,25.483179999999997,13.963454,,,,
Slovenia,1997,25.77479,12.095151,,,,
Slovenia,1998,27.84745,7.415322,,,,
Slovenia,1999,33.48335,8.500216,,,,7.417528999999999
Slovenia,2000,34.07442,10.575066,,,,6.731878
Slovenia,2001,33.8493,13.234985,,,,6.175611
Slovenia,2002,34.063759999999995,5.734737,,,,6.310935
Slovenia,2003,36.01576,6.9174809999999995,,,,6.675458
Slovenia,2004,36.8505,5.867072,0-17,0.069,,6.294299
Slovenia,2004,36.8505,5.867072,total,0.079,,6.294299
Slovenia,2004,36.8505,5.867072,18-65,0.064,,6.294299
Slovenia,2004,36.8505,5.867072,66+,0.165,,6.294299
Slovenia,2005,40.84766,8.520727,0-17,0.061,48.2092,6.503201
Slovenia,2005,40.84766,8.520727,total,0.071,48.2092,6.503201
Slovenia,2005,40.84766,8.520727,18-65,0.057,48.2092,6.503201
Slovenia,2005,40.84766,8.520727,66+,0.146,48.2092,6.503201
Slovenia,2006,45.41596,6.841264,0-17,0.07,54.355,5.952952
Slovenia,2006,45.41596,6.841264,total,0.07400000000000001,54.355,5.952952
Slovenia,2006,45.41596,6.841264,18-65,0.059000000000000004,54.355,5.952952
Slovenia,2006,45.41596,6.841264,66+,0.154,54.355,5.952952
Slovenia,2007,53.005869999999994,6.856725999999999,0-17,0.069,57.6123,4.824745
Slovenia,2007,53.005869999999994,6.856725999999999,total,0.079,57.6123,4.824745
Slovenia,2007,53.005869999999994,6.856725999999999,18-65,0.063,57.6123,4.824745
Slovenia,2007,53.005869999999994,6.856725999999999,66+,0.168,57.6123,4.824745
Slovenia,2008,54.52403,6.372142,0-17,0.07400000000000001,58.886,4.375046
Slovenia,2008,54.52403,6.372142,total,0.079,58.886,4.375046
Slovenia,2008,54.52403,6.372142,18-65,0.061,58.886,4.375046
Slovenia,2008,54.52403,6.372142,66+,0.17,58.886,4.375046
Slovenia,2009,57.147240000000004,0.960834,0-17,0.08,63.9361,5.847313
Slovenia,2009,57.147240000000004,0.960834,total,0.083,63.9361,5.847313
Slovenia,2009,57.147240000000004,0.960834,18-65,0.07,63.9361,5.847313
Slovenia,2009,57.147240000000004,0.960834,66+,0.154,63.9361,5.847313
Slovenia,2010,60.08191,2.8649880000000003,0-17,0.095,68.1288,7.237447
Slovenia,2010,60.08191,2.8649880000000003,total,0.091,68.1288,7.237447
Slovenia,2010,60.08191,2.8649880000000003,18-65,0.075,68.1288,7.237447
Slovenia,2010,60.08191,2.8649880000000003,66+,0.162,68.1288,7.237447
Slovenia,2011,58.82555,2.476393,0-17,0.08,72.5964,8.169436
Slovenia,2011,58.82555,2.476393,total,0.086,72.5964,8.169436
Slovenia,2011,58.82555,2.476393,18-65,0.076,72.5964,8.169436
Slovenia,2011,58.82555,2.476393,66+,0.145,72.5964,8.169436
Slovenia,2012,60.68124,0.36853600000000003,0-17,0.08900000000000001,73.9378,8.838806
Slovenia,2012,60.68124,0.36853600000000003,total,0.095,73.9378,8.838806
Slovenia,2012,60.68124,0.36853600000000003,18-65,0.083,73.9378,8.838806
Slovenia,2012,60.68124,0.36853600000000003,66+,0.157,73.9378,8.838806
Slovenia,2013,58.99211,-0.6644479999999999,0-17,0.098,75.6204,10.10859
Slovenia,2013,58.99211,-0.6644479999999999,total,0.095,75.6204,10.10859
Slovenia,2013,58.99211,-0.6644479999999999,18-65,0.08800000000000001,75.6204,10.10859
Slovenia,2013,58.99211,-0.6644479999999999,66+,0.122,75.6204,10.10859
Slovenia,2014,58.191390000000006,0.32310700000000003,0-17,0.09,76.8,9.673278
Slovenia,2014,58.191390000000006,0.32310700000000003,total,0.09300000000000001,76.8,9.673278
Slovenia,2014,58.191390000000006,0.32310700000000003,18-65,0.085,76.8,9.673278
Slovenia,2014,58.191390000000006,0.32310700000000003,66+,0.131,76.8,9.673278
Slovenia,2015,57.25617,0.8460770000000001,0-17,0.07200000000000001,77.6431,8.962607
Slovenia,2015,57.25617,0.8460770000000001,total,0.092,77.6431,8.962607
Slovenia,2015,57.25617,0.8460770000000001,18-65,0.087,77.6431,8.962607
Slovenia,2015,57.25617,0.8460770000000001,66+,0.135,77.6431,8.962607
Slovenia,2016,56.72981,5.789505999999999,0-17,0.071,78.4212,8.006598
Slovenia,2016,56.72981,5.789505999999999,total,0.086,78.4212,8.006598
Slovenia,2016,56.72981,5.789505999999999,18-65,0.08199999999999999,78.4212,8.006598
Slovenia,2016,56.72981,5.789505999999999,66+,0.12300000000000001,78.4212,8.006598
Slovenia,2017,56.72166,4.832396,0-17,0.064,81.73686,6.569075
Slovenia,2017,56.72166,4.832396,total,0.085,81.73686,6.569075
Slovenia,2017,56.72166,4.832396,18-65,0.078,81.73686,6.569075
Slovenia,2017,56.72166,4.832396,66+,0.132,81.73686,6.569075
Slovenia,2018,56.65936,5.064646,,,86.6821,5.110229
Canada,1995,102.9082,1.436472,0-17,0.157,,9.508333
Canada,1995,102.9082,1.436472,total,0.11800000000000001,,9.508333
Canada,1995,102.9082,1.436472,18-65,0.11800000000000001,,9.508333
Canada,1995,102.9082,1.436472,66+,0.032,,9.508333
Canada,1996,105.6668,1.2984229999999999,0-17,0.16899999999999998,,9.608334
Canada,1996,105.6668,1.2984229999999999,total,0.124,,9.608334
Canada,1996,105.6668,1.2984229999999999,18-65,0.121,,9.608334
Canada,1996,105.6668,1.2984229999999999,66+,0.038,,9.608334
Canada,1997,108.8498,4.072825,0-17,0.161,,9.116667
Canada,1997,108.8498,4.072825,total,0.125,,9.116667
Canada,1997,108.8498,4.072825,18-65,0.126,,9.116667
Canada,1997,108.8498,4.072825,66+,0.037000000000000005,,9.116667
Canada,1998,111.4469,3.6054980000000003,0-17,0.161,,8.283334
Canada,1998,111.4469,3.6054980000000003,total,0.124,,8.283334
Canada,1998,111.4469,3.6054980000000003,18-65,0.124,,8.283334
Canada,1998,111.4469,3.6054980000000003,66+,0.043,,8.283334
Canada,1999,113.2355,2.2112060000000002,0-17,0.147,,7.591667
Canada,1999,113.2355,2.2112060000000002,total,0.11699999999999999,,7.591667
Canada,1999,113.2355,2.2112060000000002,18-65,0.11900000000000001,,7.591667
Canada,1999,113.2355,2.2112060000000002,66+,0.042,,7.591667
Canada,2000,113.7776,5.697381,0-17,0.15,,6.816667
Canada,2000,113.7776,5.697381,total,0.12,,6.816667
Canada,2000,113.7776,5.697381,18-65,0.122,,6.816667
Canada,2000,113.7776,5.697381,66+,0.052000000000000005,,6.816667
Canada,2001,114.1395,2.882723,0-17,0.147,,7.216667
Canada,2001,114.1395,2.882723,total,0.11699999999999999,,7.216667
Canada,2001,114.1395,2.882723,18-65,0.11800000000000001,,7.216667
Canada,2001,114.1395,2.882723,66+,0.051,,7.216667
Canada,2002,118.2778,2.042452,0-17,0.154,,7.675
Canada,2002,118.2778,2.042452,total,0.12300000000000001,,7.675
Canada,2002,118.2778,2.042452,18-65,0.124,,7.675
Canada,2002,118.2778,2.042452,66+,0.063,,7.675
Canada,2003,123.8027,2.258905,0-17,0.156,,7.575
Canada,2003,123.8027,2.258905,total,0.124,,7.575
Canada,2003,123.8027,2.258905,18-65,0.125,,7.575
Canada,2003,123.8027,2.258905,66+,0.057999999999999996,,7.575
Canada,2004,129.7153,2.96964,0-17,0.166,,7.191667
Canada,2004,129.7153,2.96964,total,0.129,,7.191667
Canada,2004,129.7153,2.96964,18-65,0.129,,7.191667
Canada,2004,129.7153,2.96964,66+,0.059000000000000004,,7.191667
Canada,2005,138.673,4.522553,0-17,0.15,64.3,6.758333
Canada,2005,138.673,4.522553,total,0.12300000000000001,64.3,6.758333
Canada,2005,138.673,4.522553,18-65,0.124,64.3,6.758333
Canada,2005,138.673,4.522553,66+,0.07,64.3,6.758333
Canada,2006,143.1893,4.696354,0-17,0.162,68.1,6.3333330000000005
Canada,2006,143.1893,4.696354,total,0.129,68.1,6.3333330000000005
Canada,2006,143.1893,4.696354,18-65,0.128,68.1,6.3333330000000005
Canada,2006,143.1893,4.696354,66+,0.071,68.1,6.3333330000000005
Canada,2007,151.5226,4.337171,0-17,0.168,72.7,6.05
Canada,2007,151.5226,4.337171,total,0.129,72.7,6.05
Canada,2007,151.5226,4.337171,18-65,0.126,72.7,6.05
Canada,2007,151.5226,4.337171,66+,0.078,72.7,6.05
Canada,2008,156.5409,3.178159,0-17,0.156,74.6,6.141667
Canada,2008,156.5409,3.178159,total,0.127,74.6,6.141667
Canada,2008,156.5409,3.178159,18-65,0.124,74.6,6.141667
Canada,2008,156.5409,3.178159,66+,0.09300000000000001,74.6,6.141667
Canada,2009,163.9766,2.998805,0-17,0.163,77.8,8.35
Canada,2009,163.9766,2.998805,total,0.134,77.8,8.35
Canada,2009,163.9766,2.998805,18-65,0.133,77.8,8.35
Canada,2009,163.9766,2.998805,66+,0.094,77.8,8.35
Canada,2010,165.8246,0.8777379999999999,0-17,0.157,,8.058333
Canada,2010,165.8246,0.8777379999999999,total,0.131,,8.058333
Canada,2010,165.8246,0.8777379999999999,18-65,0.13,,8.058333
